001 Namaku Luffy ! Orang yang akan menjadi Raja Bajak Laut!
002 Kemunculan Pendekar Pedang Terkenal ! Pemburu Bajak Laut Roronoa Zoro!
003 Morgan Vs. Luffy! Siapa Gadis cantik itu ?
004 Masa lalu Luffy! Kemunculan Shanks si Rambut Merah!
"005 Ketakutan, Kekuatan Misterius! Bajak Laut Badut Kapten Buggy!"
006 Situasi Mendesak ! Pawang Binatang Mohji Vs. Luffy!
007 Grand Duel! Pendekar Pedang Zoro Vs. Sang Akrobat Cabaji!
008 Siapa yang akan Menang ? Bentrokan antara Kekuatan Iblis yang sebenarnya !
009 Pembohong Terhormat? Kapten Usopp !
"010 Orang aneh terkuat ! sang hipnotis , Django !"
"011 Mengungkap Konspirasi ! Bajak Laut Pelayan ,Kapten Kuro!"
"012 Pertarungan ! Kru Bajak laut Kucing Hitam , Pertarungan di lereng !"
013 Duo yang mengerikan ! Nyaban Bersaudara Vs. Zoro!
014 Bangkitnya Luffy! Konfrontasi Hidup dan Mati Kaya !
015 Mengalahkan Kuro! Air Mata Ketekadan Usopp !
016 Lindungi Kaya! Anggota Bajak Laut Usopp mengambil tindakan !
"017 Benar-benar Geram ! Pertarungan Final , Kuro Vs. Luffy !"
018 Kau adalah makhluk yang unik ! Gaimon teman-temannya yang mengagumkan !
019 Masa Lalu dari Tiga Pedang! Janji antara Zoro dan Kuina!
020 Koki Terkenal! Sanji dari Restoran Terapung!
021 Tamu yang tak Disangka ! Masakan Sanji dan Hutang Gin!
022 Armada kapal Terhebat ! Kapten Don Krieg!
023 Lindungi Baratie! Bajak Laut Hebat Zeff sang kaki merah!
024 Mata Elang Mihawk! Pendekar Pedang Zoro Terjatuh ke Laut !
025 Kemunculan dari teknik tendangan super ! Sanji Vs. Pearl yang tak terhancurkan !
026 Mimpi Zeff dan Sanji ! Laut Impian – All Blue!
"027 Manusia Iblis berhati dingin ,Komandan Pasukan Pertempuran , Gin!"
028 Aku tak akan Mati ! Akhir : Luffy Vs. Krieg!
029 Hasil dari Pertarungan mematikan ! Hancurnya tombak peledak !
030 Keberangkatan ! Koki lautan dan Luffy Pergi Bersama !
"031 Manusia terkejam di East Blue, Arlong dari kru Merman !"
"032 Penyihir Desa Cocoyashi, Tangan Kanan Arlong!"
033 Usopp’s Terbunuh !? Luffy – Apa kau Percaya ?
034 Berkumpul Kembali ! Usopp Menceritakan Nami yang Sebenarnya!
035 Masa Lalu yang Tersembunyi !Belle’mere sang Wanita Pejuang !
036 Selamat ! Sang Ibu Belle’mere dan Keluarga Nami !
037 Luffy Bergerak ! Akhir Dari janji yang tak ditepati !
038 Luffy Dalam Masalah ! Merman Vs. Bajak Laut Luffy !
039 Luffy Terjatuh ! Zoro Vs.Hatchan si Gurita !
040 Kesatria Hebat ! Pertarungan Sanji dan Usopp!
041 Luffy Kembali ! Keteguhan Hati Nami dan Topi Jerami !
"042 Melesat ! Merman Arlong, serangan tiba-tiba dari Laut !"
043 Akhir Dari Kekuasaan Merman ! Nami is adalah Temanku !
"044 Keberangkatan Penuh Senyuman ! Selamat tinggal Kampung Halamanku, Desa Cocoyashi!"
045 Bounty ! Luffy si Tomi Jerami Menjadi Terkenal !
046 Mencari si Topi Jerami !Petualangan Besar si kecil Buggy !
047 yang kau Nantikan ! Kembalinya Kapten Buggy !
048 Kota Awal dan Akhir – Kedatangan di Loguetown!
"049 Sandai Kitetsu dan Yabushiri!Pedang Baru Zorro,dan sang Sersan Mayor Wanita !"
050 Usopp Vs. Daddy sang Ayah ! Pertunjukan di Tengah Hari !
051 Pertarungan di Kontes Memasak ? Sanji Vs. Sang Kepala Koki !
052 Pembalasan Dendam Buggy! Orang yang Tersenyum di Menara eksekusi !
053 Menuju Grand Line ! Lahirnya Sebuah Legenda !
054 Sahabat Luffy ! Petualangan di bawah Pusaran Air !
055 Makhluk Suci ! Rahasia Apis dan pulau Legendaris!
056 Erik Mulai Menyerang! Pelarian Besar dari Pulau Gunkan!
057 Pulau Terpencil ! Legenda Pulau yang hilang !
058 Pertarungan di Reruntuhan ! Menegangkan Zoro Vs. Erik!
059 Luffy Benar-benar terkepung ! Rencana Rahasia Admiral Nelson !
060 Mereka yang Terbang di langit luas ! Kebangkitan Legenda 1000 tahun !
061 Akhir dari kemarahan ! Menuju Red Line !
062 Hambatan Pertama ? Paus Raksasa Laboon muncul !
"063 Janji Seorang lelaki , Luffy dan Laboon Bersumpah untuk bertemu kembali !"
064 Kota yang Disukai Bajak laut ? Sampai di Whiskey Peak!
065 Ledakan Santouryu! Zoro Vs. Baroque Works !
066 Pertarungan yang sejajar ! Luffy Vs. Zoro: Pertarungan yang tak disangka !
067 Deliver Princess Vivi! Luffy Pirates Depart!
"068 Berusaha Keras, Coby! Diary Perjuangan Coby-Meppo !"
069 Penentuan dari Coby-HelMeppo ! Kebanggaan Vice Admiral 
070 Pulau Bersejarah ! Bayangan mengintai di Little Garden !
071 Pertarungan Dasyat ! sang Raksasa Dorry dan Brogy!
072 Kemarahan Luffy’s ! cara kotor pada Pertarungan Suci !
073 Tangisan kemenangan Brogy!Keputusan Elbaf!
074 Seorang Manusia Lilil ! Tangisan Penyesalan dan Kemarahan !
075 Luffy Terkena Sihir ! Jebakan Warna !
076 Serangan Balasan ! Kecepatan pikiran Usopp dan Kaenboshi!
077 Ucapkan selamat tinggal Pulau Raksasa ! Pergi ke Alabasta!
078 Nami Sakit ? Diluar Turun Salju !
079 Penyergapan ! Wapol si Manusia Kaleng!
080 Pulau Tanpa Dokter? Petualangan di Negara Tanpa Nama !
081 Kalian Senang ? Dokter yang di Panggil Penyihir !
082 Keputusan Dalton ! Wapol Sampai di pulau !
083 Pulau yang selalu Bersalju ! Menaiki Menara Drum !
084 Seekor Rusa berhidung Biru ! Rahasia Chopper !
085 Mimpi dari yang Terbuang ! Dokter Gadungan Hiruluk!
086 Bunga Sakura dan Ambisi Hiruluk !
087 Dalton Vs. Pasukan Wapol ! Kekuatan dari Baku Baku Fruit!
088 Buah Setan tipe zoan ! tujuh perubahan Chopper !
089 Berakhirnya sebuah pemerintahan ! Bendera Kepercayaan untuk selamanya !
090 Bunga Sakura Hiruluk! Keajaiban Pulau Drum !
"091 Sampai Jumpa , pulau Drum! Kita Pergi Berlayar !"
"092 Pahlawan Arabasta , dan Si Balerina di dek !"
093 Kedatangan di Kerajaan pasir ! Bubuk Pemanggil Hujan dan Pasukan Pemberontak !
094 Pertemuan Yang Kuat ! Namanya Si Tinju Api Ace !
095 Ace dan Luffy! Kenangan Hangat dan Ikatan Persaudaraan !
"096 Kota Hijau , Erumalu dan para Kung Fu Dugong !"
097 Petualangan di Negeri Pasir ! Iblis yang hidup di Bumi yang Panas !
098 Kedatangan Bajak Laut Gurun ! Laki-laki Yang Hidup Bebas !
"099 Jiwa para Pembohong ! Hati Pasukan Pembrontak , Kamyu!"
100 Prajurit Pemberontak Kohza! Janji Kepada Vivi!
101 Pertarungan Sengit ! Ace Vs. Manusia Kalajengking !
"102 Tersesat di Reruntuhan ! Teman Vivi, , dan Bentuk Kerajaan !"
103 Pertemuan di Spider-cafe jam 8 ! Para Musuh Berkumpul !
104 Luffy Vs. Vivi! Sumpah Tangis Untuk Teman !
105 Pertarungan Awal Arabasta ! Kota Impian Rainbase !
106 Terjebak Di Situasi yang Berbahaya ! Solusi menuju Rain Dinners!
107 Operasi Utopia Dimulai ! Gelombang Pasukan Pemberontak Mulai Bergerak !
108 Bananawani yang Menakutkan dan Mr. Prince !
109 Kunci Untuk Membalikkan Keadaan dan Pelarian Besar ! Doru Doru Ball!
110 Pertarungan Kematian Yang tak kenal Ampun ! Luffy Vs. Crocodile
111 Kecepatan yang Mengagumkan ! Alabasta Sang Pulau Hewan !
112 Pasukan Pemberontak Vs. Tentara Kerajaan ! Perang akan terjadi di Alubarna !
113 Alubarna Menangis ! Pertarungan Sengit Kapten Carue !
114 Sumpah Kepada Teman-teman ! Pertarungan di Jalan no.4 Molehill !
115 Penampilah Hebat ! Mane Mane Montage!
"116 Berubah Menjadi Nami! Tendangan Keras Bon Clay , Ballet Kenpo!"
117 Peringatan Cuaca Nami !Ledakan Clima Tact !
"118 Rahasia Pasukan Kerajaan ! Senjata Kuno , Pluton!"
